ID;Partner neve;Székhelye;Megye;Teljesítés;Számlaszám;Termék megnevezése;Db;Egységár;Eá. Pénznem;Nettó ár;Nettó pénznem
323.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.09.15;2023-128;Probiotikum;10;5,00   ;HUF;50   ;HUF
324.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.09.15;2023-128;Ginseng;4;870,00   ;HUF;3 480   ;HUF
325.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.09.15;2023-128;Ginseng;1;5,00   ;HUF;5   ;HUF
331.;GS-Herc Bt;4251 Hajdúsámson, Hunyadi utca 2.;HAJDÚ-BIHAR MEGYE;2023.09.20;2023-130;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
332.;Terra Gold Kft.;4251 Hajdúsámson, Kiscsere utca 3.;HAJDÚ-BIHAR MEGYE;2023.09.22;2023-131;Vitamin D3;14;1 270,00   ;HUF;17 780   ;HUF
333.;Terra Gold Kft.;4251 Hajdúsámson, Kiscsere utca 3.;HAJDÚ-BIHAR MEGYE;2023.09.22;2023-131;Fekete Magolaj;19;4 340,00   ;HUF;82 460   ;HUF
334.;Terra Gold Kft.;4251 Hajdúsámson, Kiscsere utca 3.;HAJDÚ-BIHAR MEGYE;2023.09.22;2023-131;Omega 3;5;1 270,00   ;HUF;6 350   ;HUF
335.;Terra Gold Kft.;4251 Hajdúsámson, Kiscsere utca 3.;HAJDÚ-BIHAR MEGYE;2023.09.22;2023-131;Kalcium+Vitamin D ;6;835,00   ;HUF;5 010   ;HUF
336.;Terra Gold Kft.;4251 Hajdúsámson, Kiscsere utca 3.;HAJDÚ-BIHAR MEGYE;2023.09.22;2023-131;Koenzim Q10 30 db kapszula ;10;1 400,00   ;HUF;14 000   ;HUF
337.;Terra Gold Kft.;4251 Hajdúsámson, Kiscsere utca 3.;HAJDÚ-BIHAR MEGYE;2023.09.22;2023-131;Probiotikum;10;1 805,00   ;HUF;18 050   ;HUF
338.;Terra Gold Kft.;4251 Hajdúsámson, Kiscsere utca 3.;HAJDÚ-BIHAR MEGYE;2023.09.22;2023-131;Ginseng;10;870,00   ;HUF;8 700   ;HUF
339.;Terra Gold Kft.;4251 Hajdúsámson, Kiscsere utca 3.;HAJDÚ-BIHAR MEGYE;2023.09.22;2023-131;Probiotikum;20;1,00   ;HUF;20   ;HUF
340.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.09.26;2023-132;Kalcium+Vitamin D ;8;835,00   ;HUF;6 680   ;HUF
341.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.09.26;2023-132;Kalcium+Vitamin D ;2;5,00   ;HUF;10   ;HUF
342.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.09.26;2023-132;Ginseng;4;870,00   ;HUF;3 480   ;HUF
343.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.09.26;2023-132;Ginseng;1;5,00   ;HUF;5   ;HUF
344.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.09.26;2023-132;Koenzim Q10 30 db kapszula ;8;1 200,00   ;HUF;9 600   ;HUF
345.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.09.26;2023-132;Koenzim Q10 30 db kapszula ;2;5,00   ;HUF;10   ;HUF
346.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.09.26;2023-132;CBD 375 mg;2;9 900,00   ;HUF;19 800   ;HUF
363.;TECTRA 95 Kft.;4200 Hajdúszoboszló, Széchenyi u. 14.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-137;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
364.;Kis-Kamilla Patika Kft.;4200 Hajdúszoboszló, Bethlen utca 30.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-138;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
365.;Kis-Kamilla Patika Kft.;4200 Hajdúszoboszló, Bethlen utca 30.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-138;Probiotikum;4;5,00   ;HUF;20   ;HUF
366.;Kis-Kamilla Patika Kft.;4200 Hajdúszoboszló, Bethlen utca 30.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-138;Vitamin D3;5;1 270,00   ;HUF;6 350   ;HUF
367.;Kis-Kamilla Patika Kft.;4200 Hajdúszoboszló, Bethlen utca 30.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-138;Vitamin D3;1;5,00   ;HUF;5   ;HUF
368.;Kis-Kamilla Patika Kft.;4200 Hajdúszoboszló, Bethlen utca 30.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-138;Koenzim Q10 30 db kapszula ;5;1 200,00   ;HUF;6 000   ;HUF
369.;Kis-Kamilla Patika Kft.;4200 Hajdúszoboszló, Bethlen utca 30.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-138;Koenzim Q10 30 db kapszula ;ű;5,00   ;HUF;#ÉRTÉK!;HUF
370.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-139;Koenzim Q10 30 db kapszula ;20;1 200,00   ;HUF;24 000   ;HUF
718.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-79;Vitamin D3;5;-1 270,00   ;HUF;-6 350   ;HUF
719.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-79;Fekete Magolaj;4;-4 340,00   ;HUF;-17 360   ;HUF
720.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-79;Ginseng;2;-870,00   ;HUF;-1 740   ;HUF
721.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-79;Kalcium+Vitamin D ;10;-835,00   ;HUF;-8 350   ;HUF
722.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-79;Koenzim Q10 30 db kapszula ;3;-1 200,00   ;HUF;-3 600   ;HUF
723.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-79;Omega 3;2;-1 270,00   ;HUF;-2 540   ;HUF
724.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-79;Probiotikum;6;-1 805,00   ;HUF;-10 830   ;HUF
725.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.12.30;2023-8;Vitamin D3;9;1 270,00   ;HUF;11 430   ;HUF
726.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.12.30;2023-8;Fekete Magolaj;2;4 340,00   ;HUF;8 680   ;HUF
727.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.12.30;2023-8;Ginseng;13;870,00   ;HUF;11 310   ;HUF
728.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.12.30;2023-8;Kalcium+Vitamin D ;26;835,00   ;HUF;21 710   ;HUF
729.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.12.30;2023-8;Koenzim Q10 30 db kapszula ;13;1 200,00   ;HUF;15 600   ;HUF
730.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.12.30;2023-8;Omega 3;17;1 270,00   ;HUF;21 590   ;HUF
731.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.12.30;2023-8;Probiotikum;34;1 805,00   ;HUF;61 370   ;HUF
732.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.01;2023-80;Vitamin D3;5;1 270,00   ;HUF;6 350   ;HUF
733.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.01;2023-80;Fekete Magolaj;4;4 340,00   ;HUF;17 360   ;HUF
734.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.01;2023-80;Kalcium+Vitamin D ;10;835,00   ;HUF;8 350   ;HUF
735.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.01;2023-80;Koenzim Q10 30 db kapszula ;3;1 200,00   ;HUF;3 600   ;HUF
736.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.01;2023-80;Omega 3;2;1 270,00   ;HUF;2 540   ;HUF
737.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.01;2023-80;Probiotikum;6;1 805,00   ;HUF;10 830   ;HUF
738.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.01;2023-80;Ginseng;2;870,00   ;HUF;1 740   ;HUF
371.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-139;Koenzim Q10 30 db kapszula ;4;5,00   ;HUF;20   ;HUF
372.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-139;Probiotikum;10;1 805,00   ;HUF;18 050   ;HUF
373.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-139;Probiotikum;2;5,00   ;HUF;10   ;HUF
374.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-139;Ginseng;10;870,00   ;HUF;8 700   ;HUF
375.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-139;Ginseng;2;5,00   ;HUF;10   ;HUF
379.;MIMIPHARMA Kft.;4026 Debrecen, Hatvan utca 66.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-140;Probiotikum;10;1 805,00   ;HUF;18 050   ;HUF
380.;MIMIPHARMA Kft.;4026 Debrecen, Hatvan utca 66.;HAJDÚ-BIHAR MEGYE;2023.10.23;2023-140;Koenzim Q10 30 db kapszula ;10;1 200,00   ;HUF;12 000   ;HUF
359.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.10.23;2023-136;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
360.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.10.23;2023-136;Probiotikum;10;5,00   ;HUF;50   ;HUF
361.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.10.23;2023-136;Ginseng;40;870,00   ;HUF;34 800   ;HUF
362.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.10.23;2023-136;Ginseng;10;5,00   ;HUF;50   ;HUF
381.;Tócóskert téri Patika Kft.;40311 Debrecen, Tócóskert tér 1-3.;HAJDÚ-BIHAR MEGYE;2023.10.25;2023-141;CBD 375 mg;20;4 900,00   ;HUF;98 000   ;HUF
382.;Tócóskert téri Patika Kft.;40311 Debrecen, Tócóskert tér 1-3.;HAJDÚ-BIHAR MEGYE;2023.10.25;2023-141;CBD 375 mg;20;5,00   ;HUF;100   ;HUF
383.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2023.10.25;2023-142;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
384.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.10.30;2023-143;Ginseng;1;870,00   ;HUF;870   ;HUF
389.;HÁRS GYÓGYSZERTÁR Kft.;4030 Debrecen, Pandúr utca 2/A.;HAJDÚ-BIHAR MEGYE;2023.11.06;2023-145;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
399.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.11.10;2023-148;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
410.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.11.14;2023-151;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
411.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.11.14;2023-151;Probiotikum;4;5,00   ;HUF;20   ;HUF
412.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.11.14;2023-151;Kalcium+Vitamin D ;20;835,00   ;HUF;16 700   ;HUF
759.;SZENTGRÁL-PATIKA Bt.;2840 Oroszlány, Rákóczi F. út 82.;KOMÁROM-ESZTERGOM MEGYE;2023.05.31;2023-85;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
413.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.11.14;2023-151;Kalcium+Vitamin D ;4;5,00   ;HUF;20   ;HUF
414.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.11.14;2023-151;Ginseng;20;870,00   ;HUF;17 400   ;HUF
415.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.11.14;2023-151;Ginseng;4;5,00   ;HUF;20   ;HUF
400.;"""GEDEON ÉS GEDEON"" Kft.";4600 Kisvárda, Szt. László u. 69.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.14;2023-149;Probiotikum;2;1 805,00   ;HUF;3 610   ;HUF
401.;"""GEDEON ÉS GEDEON"" Kft.";4600 Kisvárda, Szt. László u. 69.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.14;2023-149;Omega 3;2;1 270,00   ;HUF;2 540   ;HUF
402.;"""GEDEON ÉS GEDEON"" Kft.";4600 Kisvárda, Szt. László u. 69.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.14;2023-149;Fekete Magolaj;2;4 340,00   ;HUF;8 680   ;HUF
406.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.14;2023-150;Ginseng;20;870,00   ;HUF;17 400   ;HUF
407.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.14;2023-150;Ginseng;4;5,00   ;HUF;20   ;HUF
408.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.14;2023-150;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
409.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.14;2023-150;Probiotikum;8;5,00   ;HUF;40   ;HUF
416.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.21;2023-152;CBD 375 mg;5;9 900,00   ;HUF;49 500   ;HUF
771.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.01.17;2023-9;Fekete Magolaj;6;3 906,00   ;HUF;23 436   ;HUF
772.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.01.17;2023-9;Ginseng;6;783,00   ;HUF;4 698   ;HUF
773.;BENNOVUM Kft.;1088 Budapest, Százados u. 18.;BUDAPEST;2023.01.17;2023-9;Omega 3;6;1 143,00   ;HUF;6 858   ;HUF
774.;BENNOVUM Kft.;1089 Budapest, Százados u. 18.;BUDAPEST;2023.01.17;2023-9;Probiotikum;4;1 625,00   ;HUF;6 500   ;HUF
417.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.21;2023-152;CBD 375 mg;1;5,00   ;HUF;5   ;HUF
776.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.07.06;2023-91;Fekete Magolaj;4;4 340,00   ;HUF;17 360   ;HUF
777.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.07.06;2023-91;Ginseng;14;870,00   ;HUF;12 180   ;HUF
778.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.07.06;2023-91;Kalcium+Vitamin D ;10;835,00   ;HUF;8 350   ;HUF
779.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.07.06;2023-91;Probiotikum;39;1 805,00   ;HUF;70 395   ;HUF
780.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.06.14;2023-92;Probiotikum;10;1 625,00   ;HUF;16 250   ;HUF
781.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.06.14;2023-92;Fekete Magolaj;1;3 906,00   ;HUF;3 906   ;HUF
782.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.06.14;2023-92;Ginseng;6;783,00   ;HUF;4 698   ;HUF
783.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.06.14;2023-92;Vitamin D3;13;630,00   ;HUF;8 190   ;HUF
784.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.06.14;2023-92;Omega 3;21;630,00   ;HUF;13 230   ;HUF
419.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2023.11.23;2023-154;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
420.;Tili Patika Bt.;4532 Nyírtura, Rákóczi u. 21.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.24;2023-155;CBD 375 mg;1;9 900,00   ;HUF;9 900   ;HUF
421.;Balbio Life Kft.;4027 Debrecen, Szegfű utca 1. 2.em.9.;HAJDÚ-BIHAR MEGYE;2023.11.28;2023-156;Probiotikum;10;1 805,00   ;HUF;18 050   ;HUF
422.;Balbio Life Kft.;4027 Debrecen, Szegfű utca 1. 2.em.9.;HAJDÚ-BIHAR MEGYE;2023.11.28;2023-156;Probiotikum;2;5,00   ;HUF;10   ;HUF
423.;Balbio Life Kft.;4027 Debrecen, Szegfű utca 1. 2.em.9.;HAJDÚ-BIHAR MEGYE;2023.11.28;2023-156;Ginseng;10;870,00   ;HUF;8 700   ;HUF
790.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.07.09;2023-96;Ginseng;1;914,00   ;HUF;914   ;HUF
791.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.07.09;2023-96;Probiotikum;1;1 895,00   ;HUF;1 895   ;HUF
792.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.07.09;2023-96;Omega 3;1;1 334,00   ;HUF;1 334   ;HUF
424.;Balbio Life Kft.;4027 Debrecen, Szegfű utca 1. 2.em.9.;HAJDÚ-BIHAR MEGYE;2023.11.28;2023-156;Ginseng;2;5,00   ;HUF;10   ;HUF
425.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.11.29;2023-157;Probiotikum;60;1 805,00   ;HUF;108 300   ;HUF
426.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.29;2023-158;Fekete Magolaj;10;4 340,00   ;HUF;43 400   ;HUF
427.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.29;2023-158;Ginseng;20;870,00   ;HUF;17 400   ;HUF
428.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.29;2023-158;Kalcium+Vitamin D ;20;835,00   ;HUF;16 700   ;HUF
429.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.29;2023-158;Koenzim Q10 30 db kapszula ;20;1 400,00   ;HUF;28 000   ;HUF
430.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.29;2023-158;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
800.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.01.11;2024-1;Ginseng;8;783,00   ;HUF;6 264   ;HUF
801.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.01.11;2024-1;Omega 3;3;1 143,00   ;HUF;3 429   ;HUF
802.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.01.11;2024-1;Probiotikum;15;1 625,00   ;HUF;24 375   ;HUF
803.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.01.11;2024-1;Vitamin D3;2;1 143,00   ;HUF;2 286   ;HUF
431.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.29;2023-158;Probiotikum;80;1 805,00   ;HUF;144 400   ;HUF
432.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.11.29;2023-158;Vitamin D3;20;1 270,00   ;HUF;25 400   ;HUF
450.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.12.07;2023-161;Fekete Magolaj;20;4 340,00   ;HUF;86 800   ;HUF
451.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.12.07;2023-161;Fekete Magolaj;4;5,00   ;HUF;20   ;HUF
452.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.12.07;2023-161;Vitamin D3;20;1 270,00   ;HUF;25 400   ;HUF
453.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.12.07;2023-161;Vitamin D3;4;5,00   ;HUF;20   ;HUF
454.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.12.07;2023-161;Omega 3;40;1 270,00   ;HUF;50 800   ;HUF
455.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.12.07;2023-161;Omega 3;8;5,00   ;HUF;40   ;HUF
456.;Tündérfátyol Bt.;4028 Debrecen, Szigligeti u. 7.;HAJDÚ-BIHAR MEGYE;2023.12.11;2023-162;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
457.;Tündérfátyol Bt.;4028 Debrecen, Szigligeti u. 7.;HAJDÚ-BIHAR MEGYE;2023.12.11;2023-162;Ginseng;10;870,00   ;HUF;8 700   ;HUF
458.;Tündérfátyol Bt.;4028 Debrecen, Szigligeti u. 7.;HAJDÚ-BIHAR MEGYE;2023.12.11;2023-162;Kalcium+Vitamin D ;20;835,00   ;HUF;16 700   ;HUF
459.;Tündérfátyol Bt.;4028 Debrecen, Szigligeti u. 7.;HAJDÚ-BIHAR MEGYE;2023.12.11;2023-162;Koenzim Q10 30 db kapszula ;20;1 200,00   ;HUF;24 000   ;HUF
460.;Tündérfátyol Bt.;4028 Debrecen, Szigligeti u. 7.;HAJDÚ-BIHAR MEGYE;2023.12.11;2023-162;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
461.;Tündérfátyol Bt.;4028 Debrecen, Szigligeti u. 7.;HAJDÚ-BIHAR MEGYE;2023.12.11;2023-162;Vitamin D3;20;1 270,00   ;HUF;25 400   ;HUF
462.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.11;2023-163;CBD 375 mg;5;9 900,00   ;HUF;49 500   ;HUF
463.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.11;2023-163;CBD 375 mg;1;5,00   ;HUF;5   ;HUF
464.;"""MÁTYÁS KIRÁLY"" Kft.";4028 Debrecen, Laktanya utca 23.;HAJDÚ-BIHAR MEGYE;2023.12.13;2023-164;Probiotikum 30x Kedvezményes;60;1 201,58   ;HUF;72 095   ;HUF
465.;"""MÁTYÁS KIRÁLY"" Kft.";4028 Debrecen, Laktanya utca 23.;HAJDÚ-BIHAR MEGYE;2023.12.13;2023-164;Ginseng;20;871,35   ;HUF;17 427   ;HUF
474.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2023.12.18;2023-167;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
475.;Dr. KISS JÓZSEF és TÁRSA Bt.;4400 Nyíregyháza, Patkó utca 2/A;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.19;2023-168;Probiotikum;3;1 805,00   ;HUF;5 415   ;HUF
476.;Dr. KISS JÓZSEF és TÁRSA Bt.;4400 Nyíregyháza, Patkó utca 2/A;SZABOLCS-SZATMÁR BEREG MEGYE;2023.12.19;2023-168;CBD 375 mg;3;5 000,00   ;HUF;15 000   ;HUF
477.;RANGERS V&V Kft.;3527 Miskolc, Baross Gábor u. 16.;BORSOD-ABAÚJ ZEMPLÉN MEGYE;2023.12.22;2023-169;CBD 375 mg;20;9 900,00   ;HUF;198 000   ;HUF
478.;RANGERS V&V Kft.;3527 Miskolc, Baross Gábor u. 16.;BORSOD-ABAÚJ ZEMPLÉN MEGYE;2023.12.22;2023-169;CBD 375 mg;20;5,00   ;HUF;100   ;HUF
494.;RANGERS V&V Kft.;3527 Miskolc, Baross Gábor u. 16.;BORSOD-ABAÚJ ZEMPLÉN MEGYE;2023.12.22;2023-171;CBD 375 mg;20;-9 900,00   ;HUF;-198 000   ;HUF
